frame_number,timestamp,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility
29,0.9666072976878612,0.5004885792732239,0.21064937114715576,-0.29412516951560974,0.9998849630355835,0.30761221051216125,0.22395198047161102,-0.009552140720188618,0.9996172189712524,0.518526017665863,0.3103621006011963,-0.5754758715629578,0.9807454347610474,0.3217356503009796,0.32059967517852783,-0.2820974886417389,0.6272398233413696,0.4373447895050049,0.22967150807380676,-0.8637336492538452,0.975837767124176,0.3251652419567108,0.22714588046073914,-0.8217197060585022,0.9012578129768372,0.5012574791908264,0.4047059416770935,-0.1160874143242836,0.9996193647384644,0.3882594108581543,0.40356534719467163,0.11601749062538147,0.9995629191398621,0.600732147693634,0.5097237825393677,-0.13778962194919586,0.9992243647575378,0.2905496060848236,0.4821271300315857,0.2899985909461975,0.9915445446968079,0.7318667769432068,0.6097833514213562,0.06935962289571762,0.9990425109863281,0.3525523841381073,0.5567324757575989,0.8668774962425232,0.9825505018234253
30,0.9999385838150289,0.5161486268043518,0.2060234248638153,-0.2764089107513428,0.9998913407325745,0.3210853040218353,0.21845479309558868,0.0067637888714671135,0.9996317028999329,0.5438979864120483,0.30626603960990906,-0.5786609053611755,0.9814670085906982,0.329181432723999,0.31533974409103394,-0.25945204496383667,0.6487151384353638,0.4619389474391937,0.22670793533325195,-0.9069103002548218,0.9763967394828796,0.3397088646888733,0.224497988820076,-0.8063601851463318,0.9083591103553772,0.5113195776939392,0.4043312072753906,-0.1177092045545578,0.9996488094329834,0.39524388313293457,0.4028603434562683,0.11765682697296143,0.9995760917663574,0.6102701425552368,0.5097541809082031,-0.118388332426548,0.9992700219154358,0.30794787406921387,0.4819808006286621,0.4226151704788208,0.9919829964637756,0.7363695502281189,0.6115414500236511,0.06520292162895203,0.999091625213623,0.3515492081642151,0.5568545460700989,1.0155869722366333,0.9833881258964539
31,1.0332698699421965,0.5411479473114014,0.2027653455734253,-0.2939833998680115,0.9998984336853027,0.3433285057544708,0.21304139494895935,0.016475964337587357,0.9996426105499268,0.5630777478218079,0.30379292368888855,-0.5910905003547668,0.982437789440155,0.34238871932029724,0.31096306443214417,-0.23169571161270142,0.6666597127914429,0.4804794192314148,0.22326306998729706,-0.9176963567733765,0.9775794148445129,0.35769224166870117,0.21792098879814148,-0.7769017815589905,0.9147824645042419,0.526721179485321,0.4040273129940033,-0.11891230195760727,0.9996768832206726,0.40940654277801514,0.40096601843833923,0.11887257546186447,0.9995900392532349,0.6168187260627747,0.5095874667167664,-0.11009274423122406,0.9993154406547546,0.3236740529537201,0.48181262612342834,0.5089538097381592,0.9923421144485474,0.7415986657142639,0.6121416687965393,0.08883298933506012,0.9991432428359985,0.35004496574401855,0.5570648908615112,1.1040246486663818,0.9842953085899353
32,1.066601156069364,0.5634605884552002,0.19681230187416077,-0.31539955735206604,0.9999063611030579,0.3697115480899811,0.20720729231834412,0.03376447781920433,0.9996601939201355,0.5831050276756287,0.2968917191028595,-0.610693097114563,0.9833230972290039,0.3589854836463928,0.30731260776519775,-0.18384608626365662,0.6819038987159729,0.5017334222793579,0.21465659141540527,-0.9341169595718384,0.9786372184753418,0.37465396523475647,0.21231737732887268,-0.7388240098953247,0.9209531545639038,0.542850136756897,0.4035724699497223,-0.13348764181137085,0.9997047185897827,0.42463070154190063,0.398593932390213,0.13346821069717407,0.9996078014373779,0.6260859966278076,0.5093578100204468,-0.09793583303689957,0.9993690848350525,0.3443697690963745,0.4791378974914551,0.6276013851165771,0.992754340171814,0.7481111884117126,0.6147480010986328,0.0990343913435936,0.9992117285728455,0.35023927688598633,0.5570917129516602,1.2337843179702759,0.985442042350769
33,1.0999324421965317,0.5845220685005188,0.19038496911525726,-0.3123414218425751,0.9999129176139832,0.39037686586380005,0.20011667907238007,0.05036789923906326,0.9996768236160278,0.6017462611198425,0.2922452986240387,-0.6164843440055847,0.9842165112495422,0.37716948986053467,0.3033992350101471,-0.12500278651714325,0.6976763010025024,0.5210931301116943,0.20835304260253906,-0.9497449994087219,0.979569673538208,0.3929705321788788,0.21084348857402802,-0.6518352627754211,0.9266571998596191,0.5588754415512085,0.4024145007133484,-0.13817162811756134,0.9997269511222839,0.4401302635669708,0.3957105576992035,0.13817396759986877,0.9996177554130554,0.6463288068771362,0.5092762112617493,-0.07063496112823486,0.9994107484817505,0.3581892251968384,0.47849327325820923,0.5790184140205383,0.9931038618087769,0.7530397772789001,0.615858793258667,0.132185161113739,0.9992625117301941,0.35021647810935974,0.5572930574417114,1.1602832078933716,0.9863998293876648
34,1.1332637283236993,0.6071758270263672,0.1866019368171692,-0.31209102272987366,0.9999192953109741,0.4061119556427002,0.19358398020267487,0.0428776815533638,0.9996939301490784,0.6216961741447449,0.2909107804298401,-0.6165506839752197,0.9850812554359436,0.3915401101112366,0.29959648847579956,-0.1530810296535492,0.7132351398468018,0.5441595911979675,0.20367774367332458,-0.9459013342857361,0.9806604385375977,0.40503257513046265,0.20759093761444092,-0.6784182786941528,0.9321019053459167,0.5767225623130798,0.40076541900634766,-0.14091306924819946,0.9997466802597046,0.4554122984409332,0.391551673412323,0.14094139635562897,0.9996253252029419,0.6592915058135986,0.5091234445571899,-0.05854225158691406,0.999450147151947,0.3686485290527344,0.4737463891506195,0.5982984900474548,0.9933826923370361,0.7560722231864929,0.6187787652015686,0.15555725991725922,0.9993079304695129,0.3568339943885803,0.5570933222770691,1.1997462511062622,0.9872167110443115
35,1.166595014450867,0.6252506971359253,0.18064339458942413,-0.303440123796463,0.9999225735664368,0.42610442638397217,0.18889252841472626,0.05021489039063454,0.9997065663337708,0.6379112601280212,0.2896744906902313,-0.6211878657341003,0.9859791398048401,0.4082854092121124,0.29579973220825195,-0.16397354006767273,0.7227213382720947,0.558344841003418,0.20170001685619354,-0.9539359211921692,0.9818739295005798,0.42121899127960205,0.20322522521018982,-0.7667451500892639,0.9368565082550049,0.5915044546127319,0.39924266934394836,-0.14094948768615723,0.9997407793998718,0.47446832060813904,0.38832908868789673,0.1410094052553177,0.9996288418769836,0.6718488335609436,0.5091719627380371,-0.060551464557647705,0.999467670917511,0.3710063397884369,0.462399959564209,0.11300832778215408,0.9938462376594543,0.7572649717330933,0.6211551427841187,0.17073853313922882,0.9993200898170471,0.38208451867103577,0.5547201633453369,0.573233962059021,0.9881453514099121
36,1.1999263005780347,0.6334366202354431,0.1791747361421585,-0.29967808723449707,0.9999251961708069,0.4384222626686096,0.18699295818805695,0.031588662415742874,0.9997220039367676,0.6530008912086487,0.2880788743495941,-0.6391847729682922,0.9866819381713867,0.4225865304470062,0.2913612723350525,-0.23427028954029083,0.7346031665802002,0.5761711001396179,0.19965499639511108,-0.9889759421348572,0.9827495217323303,0.4394340515136719,0.19615629315376282,-0.8213464617729187,0.9408110976219177,0.6020464301109314,0.3982223868370056,-0.13481083512306213,0.9997297525405884,0.48489463329315186,0.3866487741470337,0.13492757081985474,0.9996458292007446,0.6773278713226318,0.5094087719917297,-0.03160230442881584,0.9994545578956604,0.37019526958465576,0.46037548780441284,-0.17212587594985962,0.9943698048591614,0.7578164935112,0.6223899126052856,0.28521841764450073,0.9992921352386475,0.4183991253376007,0.5503462553024292,0.25536832213401794,0.9890484809875488
37,1.2332575867052022,0.6507800817489624,0.17661741375923157,-0.3018585443496704,0.9999257326126099,0.44721439480781555,0.18343810737133026,-0.014127219095826149,0.99973064661026,0.6605082154273987,0.2855653464794159,-0.6461907029151917,0.9867759346961975,0.43708446621894836,0.28879401087760925,-0.27866750955581665,0.7432479858398438,0.588744580745697,0.19704759120941162,-1.001596212387085,0.9831722378730774,0.45091238617897034,0.192669078707695,-0.8365071415901184,0.9436579942703247,0.6125357151031494,0.39722082018852234,-0.11736113578081131,0.9997044205665588,0.49480390548706055,0.3845910429954529,0.11741042882204056,0.999652624130249,0.6804558634757996,0.5093984603881836,-0.022599318996071815,0.9993947744369507,0.3719991445541382,0.45997339487075806,-0.2616128623485565,0.9948484301567078,0.7604833245277405,0.6235367059707642,0.3305477797985077,0.9992311596870422,0.4489209055900574,0.5423886179924011,0.2199464738368988,0.9897854328155518
38,1.26658887283237,0.6609123945236206,0.17524540424346924,-0.2427430897951126,0.9999282956123352,0.4565158784389496,0.18221721053123474,-0.010748625732958317,0.9997394680976868,0.6673902869224548,0.28325656056404114,-0.5701900720596313,0.9865183234214783,0.4528663754463196,0.2885094881057739,-0.2545296847820282,0.746141254901886,0.6032797694206238,0.19832155108451843,-0.9787992835044861,0.983725368976593,0.4636431932449341,0.19268706440925598,-0.7964200377464294,0.9446770548820496,0.6226706504821777,0.3953448534011841,-0.08789581805467606,0.9996770024299622,0.5025272369384766,0.3836291432380676,0.08790338784456253,0.9996529817581177,0.6862109303474426,0.5093973875045776,-0.0013507158728316426,0.9993077516555786,0.38298526406288147,0.46125587821006775,-0.369250625371933,0.9953020811080933,0.7611991167068481,0.6234036684036255,0.38019511103630066,0.9991397857666016,0.47935646772384644,0.5354067087173462,0.14781886339187622,0.9902920126914978
39,1.2999201589595375,0.6656445264816284,0.1749289184808731,-0.2632444500923157,0.9999316334724426,0.46090155839920044,0.18025220930576324,-0.05894662067294121,0.9997447729110718,0.6762608885765076,0.2840205132961273,-0.5802180171012878,0.9865825772285461,0.4537626802921295,0.2879124879837036,-0.28913751244544983,0.7557451128959656,0.6104586124420166,0.19885407388210297,-0.9762958884239197,0.9845714569091797,0.4698311388492584,0.1947220265865326,-0.8220090866088867,0.9467630982398987,0.6341853737831116,0.3902454972267151,-0.0815361812710762,0.9996591806411743,0.5135046243667603,0.38061052560806274,0.0814417153596878,0.9996494650840759,0.6891860365867615,0.5086385011672974,-0.01285931933671236,0.9992337226867676,0.3923626244068146,0.46230047941207886,-0.3519357740879059,0.9957090020179749,0.7613453269004822,0.623570442199707,0.40357300639152527,0.9990633726119995,0.5053962469100952,0.5310927629470825,0.2221803218126297,0.9907093644142151
40,1.3332514450867052,0.6735353469848633,0.1733076274394989,-0.24775396287441254,0.999932587146759,0.4659966230392456,0.1797357201576233,-0.0732404887676239,0.9997464418411255,0.6864750385284424,0.28194937109947205,-0.560066819190979,0.9864434599876404,0.4600113034248352,0.28719812631607056,-0.32779571413993835,0.7660009860992432,0.6174208521842957,0.19582393765449524,-0.9644192457199097,0.9851318001747131,0.4795924425125122,0.19598785042762756,-0.8580695390701294,0.9481343030929565,0.6419083476066589,0.388622909784317,-0.07346069812774658,0.9996402859687805,0.517304539680481,0.38029810786247253,0.07332725822925568,0.9996469020843506,0.6982676386833191,0.5089746713638306,-0.00875468272715807,0.9991522431373596,0.4046742022037506,0.4633580148220062,-0.3778909146785736,0.9960741400718689,0.7611489295959473,0.6236841082572937,0.4185158312320709,0.9989757537841797,0.5263756513595581,0.5300797820091248,0.23289835453033447,0.9908633828163147
41,1.3665827312138727,0.6762608289718628,0.1724376380443573,-0.26296761631965637,0.9999315142631531,0.4680517911911011,0.1797265112400055,-0.13166803121566772,0.9997357726097107,0.6927604675292969,0.2799113988876343,-0.5962384343147278,0.9863208532333374,0.46357834339141846,0.2851445972919464,-0.42556342482566833,0.7776275277137756,0.6224509477615356,0.19307368993759155,-1.030458688735962,0.9857224822044373,0.48635533452033997,0.19296354055404663,-0.9632596969604492,0.9498711824417114,0.6482285857200623,0.38917121291160583,-0.0695289894938469,0.9996325373649597,0.5226794481277466,0.3811322748661041,0.06935042887926102,0.9996516704559326,0.7026636004447937,0.5105859041213989,0.025688916444778442,0.99908846616745,0.4235462546348572,0.4705274999141693,-0.3334674537181854,0.9963913559913635,0.7609895467758179,0.6242996454238892,0.47213295102119446,0.9989038705825806,0.5381994843482971,0.5316444039344788,0.30911874771118164,0.9907389879226685
42,1.3999140173410405,0.6807853579521179,0.1726698875427246,-0.26422691345214844,0.9999307990074158,0.4714648723602295,0.17947742342948914,-0.1243569478392601,0.999724805355072,0.701454222202301,0.28036007285118103,-0.6182079315185547,0.986330509185791,0.4649851620197296,0.28471893072128296,-0.40912407636642456,0.7835066318511963,0.630150556564331,0.19407323002815247,-1.0662513971328735,0.986229658126831,0.49495798349380493,0.19422446191310883,-0.9853710532188416,0.950346052646637,0.653275728225708,0.3889455199241638,-0.07413219660520554,0.9996182322502136,0.5277913212776184,0.3815036416053772,0.07396768778562546,0.9996522068977356,0.7075672149658203,0.5122959017753601,0.03817282244563103,0.9989786148071289,0.444356232881546,0.47721654176712036,-0.32430726289749146,0.9966514706611633,0.7609504461288452,0.625335156917572,0.5359349250793457,0.998769223690033,0.5504981875419617,0.531955897808075,0.3316135108470917,0.9906852841377258
43,1.433245303468208,0.685962438583374,0.17324301600456238,-0.305345743894577,0.9999275207519531,0.4745176136493683,0.17935915291309357,-0.16661575436592102,0.9997040629386902,0.7134717106819153,0.2798369228839874,-0.6610786318778992,0.9863126277923584,0.46436694264411926,0.28473931550979614,-0.4805527627468109,0.7945424318313599,0.63368821144104,0.1932765394449234,-1.0758272409439087,0.9865056276321411,0.4969479441642761,0.19512030482292175,-1.0293570756912231,0.9525753259658813,0.6581047177314758,0.3891141712665558,-0.07852749526500702,0.9996171593666077,0.5325268507003784,0.38178250193595886,0.07836171239614487,0.999636173248291,0.7092425227165222,0.512535810470581,-0.00365655729547143,0.9988673329353333,0.46606406569480896,0.48675012588500977,-0.06246295943856239,0.9966968894004822,0.7617263793945312,0.6259440183639526,0.45817556977272034,0.998579204082489,0.5636599063873291,0.5351201295852661,0.6863340735435486,0.9895053505897522
44,1.4665765895953757,0.6869276762008667,0.17392514646053314,-0.36275118589401245,0.9999228715896606,0.47463494539260864,0.1802348792552948,-0.2188975065946579,0.9996334314346313,0.7113288640975952,0.2803693413734436,-0.7301512956619263,0.9866304397583008,0.46988266706466675,0.2855074107646942,-0.5405578017234802,0.8036805987358093,0.638001024723053,0.19249698519706726,-1.1535372734069824,0.9869347214698792,0.4987007975578308,0.19551385939121246,-1.0991955995559692,0.9543101787567139,0.6575711369514465,0.38927990198135376,-0.08117004483938217,0.9996176362037659,0.5339375138282776,0.38188105821609497,0.08102806657552719,0.9995987415313721,0.7102645039558411,0.5124920010566711,-0.07012859731912613,0.998703122138977,0.4887121021747589,0.4918748736381531,0.08798535168170929,0.9964137673377991,0.7615448832511902,0.6265169978141785,0.3239176571369171,0.9983117580413818,0.5735495090484619,0.5402415990829468,0.8597510457038879,0.9879282116889954
45,1.4999078757225432,0.6881957650184631,0.1742841899394989,-0.3875742256641388,0.9999151825904846,0.4742897152900696,0.1806754171848297,-0.2564847469329834,0.999582827091217,0.7114157676696777,0.28065481781959534,-0.7446659803390503,0.9866876602172852,0.47137442231178284,0.2860170900821686,-0.5781025290489197,0.8139843940734863,0.6387910842895508,0.19304531812667847,-1.1616581678390503,0.9870191216468811,0.5030990839004517,0.1956457644701004,-1.122727870941162,0.9560412764549255,0.656889796257019,0.3885742425918579,-0.08254507184028625,0.9996126294136047,0.5339676737785339,0.382034033536911,0.08240009099245071,0.9995580911636353,0.7101844549179077,0.5118865370750427,-0.07331077754497528,0.9985054135322571,0.5061596632003784,0.4902457296848297,0.11789660900831223,0.9959314465522766,0.7613914608955383,0.6270755529403687,0.2889855206012726,0.9980186223983765,0.5786188840866089,0.5444892644882202,0.8571540713310242,0.9860220551490784
46,1.533239161849711,0.6876027584075928,0.17423895001411438,-0.4275768995285034,0.999911367893219,0.4722242057323456,0.18097707629203796,-0.31344160437583923,0.9995441436767578,0.7138227820396423,0.28071194887161255,-0.7832940816879272,0.9866231679916382,0.4688338041305542,0.2866027057170868,-0.6417181491851807,0.825701892375946,0.6378569006919861,0.19282792508602142,-1.2027208805084229,0.986620306968689,0.5033186674118042,0.19864891469478607,-1.1570265293121338,0.9578061103820801,0.6559102535247803,0.38722020387649536,-0.08351455628871918,0.9996283650398254,0.5337110161781311,0.3823314607143402,0.08334288746118546,0.9995149970054626,0.7087897062301636,0.5115955471992493,-0.13109943270683289,0.9984627962112427,0.5186513662338257,0.48968902230262756,0.4535064995288849,0.994678795337677,0.7607285380363464,0.6269875168800354,0.16373255848884583,0.9979658722877502,0.5789837837219238,0.5472661256790161,1.2041577100753784,0.9837626218795776
47,1.5665704479768785,0.689697265625,0.17435596883296967,-0.43539029359817505,0.9999088644981384,0.47265636920928955,0.18030433356761932,-0.31348785758018494,0.9995089173316956,0.7134062647819519,0.2806083858013153,-0.7931227684020996,0.9866055250167847,0.47009286284446716,0.2868550717830658,-0.6419460773468018,0.8365428447723389,0.6393222212791443,0.19323444366455078,-1.2188535928726196,0.9861602187156677,0.5037839412689209,0.19985856115818024,-1.1644227504730225,0.9595652222633362,0.6542797684669495,0.3869003653526306,-0.08752178400754929,0.9996427893638611,0.5328996181488037,0.38251936435699463,0.08739398419857025,0.9994634389877319,0.706642746925354,0.5090994238853455,-0.15942595899105072,0.9984194040298462,0.5204864740371704,0.48846960067749023,0.5137981176376343,0.993148922920227,0.7601950168609619,0.6269129514694214,0.10043011605739594,0.9979167580604553,0.5776287317276001,0.5481864213943481,1.2379696369171143,0.9816083908081055
48,1.5999017341040462,0.6883538365364075,0.17379161715507507,-0.43078094720840454,0.9999065399169922,0.4708314538002014,0.18009580671787262,-0.3159109950065613,0.9994630813598633,0.713645875453949,0.2805994749069214,-0.7839334011077881,0.9867578744888306,0.46923407912254333,0.28708818554878235,-0.6389784812927246,0.8455206751823425,0.6383433938026428,0.1935277134180069,-1.2128500938415527,0.986048698425293,0.5024351477622986,0.19989857077598572,-1.1615540981292725,0.9607741832733154,0.6535707116127014,0.38652315735816956,-0.08876916766166687,0.999653697013855,0.532174825668335,0.38249441981315613,0.08864566683769226,0.9994137287139893,0.7053366899490356,0.5080432891845703,-0.14889919757843018,0.9983683228492737,0.5221186876296997,0.48837217688560486,0.4916580319404602,0.9916960597038269,0.7601670026779175,0.6268830299377441,0.12162667512893677,0.9978542923927307,0.5788167119026184,0.5487604737281799,1.21894371509552,0.9795954823493958
49,1.6332330202312138,0.6876474618911743,0.17344793677330017,-0.43386954069137573,0.9999052286148071,0.47032588720321655,0.17954117059707642,-0.30464696884155273,0.999428391456604,0.7138774394989014,0.28025105595588684,-0.7887515425682068,0.9869922399520874,0.4674573540687561,0.2872481942176819,-0.6310341954231262,0.8545932173728943,0.6377778053283691,0.19352149963378906,-1.2130078077316284,0.9860184788703918,0.499980092048645,0.19983652234077454,-1.162022352218628,0.9623735547065735,0.651819109916687,0.38594645261764526,-0.09522189199924469,0.9996655583381653,0.5305110812187195,0.3824007213115692,0.09511560946702957,0.9993676543235779,0.7045143842697144,0.5068101286888123,-0.14717771112918854,0.9983254075050354,0.5196437239646912,0.48554331064224243,0.5244624614715576,0.9902324676513672,0.7601277828216553,0.6268130540847778,0.08882174640893936,0.9978393912315369,0.5778102278709412,0.5491688251495361,1.229770302772522,0.9778012037277222
50,1.6665643063583815,0.686999499797821,0.1731654405593872,-0.4223824441432953,0.9999025464057922,0.4704698920249939,0.17911851406097412,-0.3018597960472107,0.9993928670883179,0.7146965265274048,0.27981090545654297,-0.7782524824142456,0.9871941804885864,0.46586519479751587,0.28688862919807434,-0.6292096376419067,0.8628546595573425,0.6387947797775269,0.19266961514949799,-1.2076866626739502,0.9859730005264282,0.49829503893852234,0.19938641786575317,-1.1654523611068726,0.9638639092445374,0.6507416367530823,0.3845154345035553,-0.09551553428173065,0.999672532081604,0.5293939709663391,0.38172850012779236,0.09540645778179169,0.9993191957473755,0.7036383152008057,0.5060351490974426,-0.14692720770835876,0.9982486367225647,0.5201162099838257,0.48549628257751465,0.47142812609672546,0.9889408349990845,0.7600637078285217,0.626757800579071,0.0986950695514679,0.9977903366088867,0.5797470808029175,0.5503740906715393,1.173859715461731,0.9760902523994446
51,1.699895592485549,0.6869054436683655,0.1731412559747696,-0.41600367426872253,0.9998968839645386,0.47105997800827026,0.17893776297569275,-0.2876875400543213,0.9993484020233154,0.7153342962265015,0.2798096537590027,-0.7735045552253723,0.9871983528137207,0.46517640352249146,0.2863926589488983,-0.6127471327781677,0.8691965937614441,0.6383020877838135,0.1924392282962799,-1.2000155448913574,0.9855973124504089,0.49786660075187683,0.19894830882549286,-1.1542315483093262,0.9648067355155945,0.6498796939849854,0.3838183283805847,-0.09776380658149719,0.9996773600578308,0.528852105140686,0.38113611936569214,0.09765195101499557,0.9992741346359253,0.6976495385169983,0.5057042837142944,-0.15670393407344818,0.9982064366340637,0.51823890209198,0.48524564504623413,0.4552895128726959,0.9881783127784729,0.7596684694290161,0.6267431378364563,0.08427384495735168,0.9977784752845764,0.5817025899887085,0.5508391261100769,1.1638959646224976,0.9747706055641174
52,1.7332268786127167,0.6870794892311096,0.17318883538246155,-0.43263736367225647,0.9998950362205505,0.47074079513549805,0.17920902371406555,-0.2890136241912842,0.9993196725845337,0.7159508466720581,0.279824435710907,-0.7997227907180786,0.9873730540275574,0.46441468596458435,0.2864549160003662,-0.6213681697845459,0.8754830360412598,0.6385758519172668,0.19255013763904572,-1.2306030988693237,0.9853265881538391,0.49918052554130554,0.19860097765922546,-1.161673665046692,0.9658517241477966,0.6496514081954956,0.3835914433002472,-0.10612606257200241,0.9996881484985352,0.5283505916595459,0.3811560273170471,0.10598132014274597,0.9992334842681885,0.6907209157943726,0.5056591629981995,-0.17829659581184387,0.9982432723045349,0.5227537751197815,0.48588329553604126,0.5737619996070862,0.9872210621833801,0.7586900591850281,0.6265989542007446,0.043698932975530624,0.9978488087654114,0.583177387714386,0.5516278743743896,1.2884066104888916,0.9739647507667542
53,1.7665581647398843,0.6875417828559875,0.17361637949943542,-0.42345401644706726,0.9998891353607178,0.47057050466537476,0.18033123016357422,-0.2855011522769928,0.9992573261260986,0.7162840366363525,0.2805902361869812,-0.791041910648346,0.9875542521476746,0.4639935791492462,0.2867180109024048,-0.6155785322189331,0.8808115124702454,0.6388581991195679,0.1925947219133377,-1.224271535873413,0.9852447509765625,0.5006095170974731,0.1986219882965088,-1.1480292081832886,0.9668152928352356,0.6491242051124573,0.3837277889251709,-0.10559499263763428,0.9996927380561829,0.5282561779022217,0.38120919466018677,0.1054488942027092,0.9991837739944458,0.688360333442688,0.5057029724121094,-0.16833582520484924,0.9982006549835205,0.5246609449386597,0.4874534010887146,0.5236867070198059,0.985977292060852,0.7581368088722229,0.6265696883201599,0.06918109953403473,0.9978429675102234,0.5820584893226624,0.5523295998573303,1.2285031080245972,0.9725511074066162
54,1.799889450867052,0.6877769231796265,0.17363904416561127,-0.4046500623226166,0.9998840093612671,0.4704817831516266,0.18036359548568726,-0.2840697169303894,0.9992290735244751,0.7156983017921448,0.2809688448905945,-0.7705267071723938,0.9874470829963684,0.46367406845092773,0.2867653965950012,-0.6061890721321106,0.8856025338172913,0.638225257396698,0.1927122175693512,-1.2121809720993042,0.9848858118057251,0.5021656155586243,0.20008650422096252,-1.138248324394226,0.9673120975494385,0.6489822864532471,0.3837255835533142,-0.09813948720693588,0.9996951222419739,0.527905285358429,0.38116514682769775,0.09795670211315155,0.9991642832756042,0.6878403425216675,0.5057398080825806,-0.15901577472686768,0.9981316328048706,0.5198439359664917,0.4874795377254486,0.39323586225509644,0.9858828783035278,0.7579152584075928,0.6265340447425842,0.09409335255622864,0.9977605938911438,0.581111490726471,0.5517902970314026,1.1744072437286377,0.9700782895088196
55,1.8332207369942195,0.6875985860824585,0.17361928522586823,-0.38088375329971313,0.9998846054077148,0.4703923463821411,0.18037831783294678,-0.2829696238040924,0.9992255568504333,0.7150300741195679,0.2820822298526764,-0.7366180419921875,0.9871974587440491,0.46412962675094604,0.2881561517715454,-0.5984051823616028,0.8889212012290955,0.6379000544548035,0.19487164914608002,-1.1867234706878662,0.9843762516975403,0.5020388960838318,0.20158478617668152,-1.1321605443954468,0.9673817753791809,0.6487974524497986,0.383682519197464,-0.0970270037651062,0.9997069835662842,0.5276893973350525,0.3812166452407837,0.0968351662158966,0.99918133020401,0.6854190230369568,0.5057666897773743,-0.16249120235443115,0.9981263279914856,0.5041343569755554,0.48929935693740845,0.3013363182544708,0.9862586259841919,0.7575129866600037,0.6265503764152527,0.09678617119789124,0.9977397322654724,0.5809478163719177,0.5485581755638123,1.1480302810668945,0.9674264192581177
56,1.8665520231213872,0.6873296499252319,0.1737387776374817,-0.3165484368801117,0.9998820424079895,0.4703274667263031,0.18057967722415924,-0.2170049399137497,0.9992413520812988,0.7137966752052307,0.2835000157356262,-0.6712988615036011,0.9869493842124939,0.462053507566452,0.2890770435333252,-0.5314465761184692,0.8892902135848999,0.6345592737197876,0.19657066464424133,-1.1061837673187256,0.9846078753471375,0.5016148686408997,0.201879620552063,-1.0783692598342896,0.966856062412262,0.6485483050346375,0.38674288988113403,-0.08111036568880081,0.9996971487998962,0.5250523686408997,0.38429513573646545,0.08089273422956467,0.9992203116416931,0.685559868812561,0.5084174871444702,-0.029154207557439804,0.9980449080467224,0.4676054120063782,0.4898943305015564,-0.14346741139888763,0.9873635172843933,0.7568026185035706,0.626362144947052,0.3923506736755371,0.9976049065589905,0.5762259364128113,0.5449297428131104,0.6327530741691589,0.9679241180419922
57,1.8998833092485548,0.6848962306976318,0.17538407444953918,-0.30890005826950073,0.9998841285705566,0.4702904224395752,0.1827569305896759,-0.16007274389266968,0.9992640614509583,0.7016560435295105,0.2848109006881714,-0.630911111831665,0.9867470860481262,0.4608587622642517,0.2907779812812805,-0.4507204294204712,0.8846449255943298,0.6269740462303162,0.19861067831516266,-1.0286892652511597,0.9851518273353577,0.4976097047328949,0.2028273642063141,-0.9940736293792725,0.965811550617218,0.6425085663795471,0.3908408284187317,-0.08163496851921082,0.9996914267539978,0.5196340084075928,0.3872804045677185,0.0813959613442421,0.9992651343345642,0.6845673322677612,0.5107587575912476,0.017988057807087898,0.9979862570762634,0.4475071430206299,0.48763832449913025,-0.15727044641971588,0.9884348511695862,0.7559115886688232,0.6263507604598999,0.4260891377925873,0.9975072741508484,0.5503416061401367,0.5415257215499878,0.5572932958602905,0.9691417217254639
58,1.9332145953757225,0.6761990785598755,0.17746269702911377,-0.40428441762924194,0.999889075756073,0.46871355175971985,0.18491239845752716,-0.10195223242044449,0.999299943447113,0.6772637367248535,0.2855345606803894,-0.6956536769866943,0.9867481589317322,0.4509423077106476,0.29125407338142395,-0.3188718855381012,0.8670755624771118,0.6063767075538635,0.1986057609319687,-1.067600131034851,0.9860442280769348,0.4761749804019928,0.2030470371246338,-0.8739847540855408,0.9633547067642212,0.6289355158805847,0.3960360288619995,-0.08939570188522339,0.9996829032897949,0.5116056203842163,0.3909650444984436,0.08923079073429108,0.9993153214454651,0.6839706897735596,0.5142383575439453,0.1138143315911293,0.9979385137557983,0.4233021140098572,0.48270758986473083,-0.18112125992774963,0.9894746541976929,0.754917562007904,0.6263431310653687,0.556598424911499,0.997503936290741,0.5287615656852722,0.5415869951248169,0.40007370710372925,0.9711864590644836
